username,time,date,post,query
@AndreaG92476234,16:38:30,2024-05-30,Politics have been the mother of all cows for them,politics
@greenlady211,16:38:30,2024-05-30,Would you say that if his flag said Never Trump? Hardly! When your politics favor your position it’s all good! Typical BS!,politics
@ManMor69,16:38:29,2024-05-30,everybody should be barred from politics,politics
@Bradpittkin,16:38:28,2024-05-30,Love John Cleese .. didn't know he was a lefty !! Anyway comedians and musicians should keep out of politics ..else they lose half their admirers. Ask Hugh Grant and Mick Hucnell !! ,politics
@umi_notori,16:38:27,2024-05-30,"Japanese Conservatives are into conspiracy theories and politics, and have no interest in history or World War II.

Japanese biker gangs wear military flags (both Japanese, American and German) as fashion for no reason. This is the worst.

(From an active Japanese sailor)",politics
@RuChOhu,16:38:26,2024-05-30,Do you have a personality outside of politics ??,politics
@PauleeAnderson,16:38:23,2024-05-30,Expedient alignments are not sectarian. It’s pure politics,politics
@SturtevantJay,16:38:23,2024-05-30,You're such a sissy when it comes to politics!  Chump destroyed the peaceful transfer of power! and this is your rebuttal!?   I know that our history doesn't mean anything to you because you were born practically yesterday and your cultural experience is very immature!,politics
@FreemanKia78775,16:38:23,2024-05-30,    Suddenly technology long usually chance politics.    8745185701 ,politics
@shetambar,16:38:22,2024-05-30,"Where is the written documents by jain comunity, to demolish temple with sign and seal of all jain samaj ,why double standards of politics",politics
@ivanlnagy,16:38:22,2024-05-30,"I'm very proud to announce the next chapter in my career: from September, I will be attending @columbiajourn MA programme with Politics concentration 

If you have any tips for a total newbie in New York, or a friend you could put me in touch with, let me know!",politics
@jm9406,16:38:22,2024-05-30,The dodging part is cap. Theres politics involved and when management doesn’t see eye to eye they won’t do business with one another.,politics
@TomKhosa,16:38:21,2024-05-30,"Sadly that it's largely politics of identity that has held Africa back! We, in South Africa, are not immune! The Patrotic Alliance is on the same WhatsApp group! Very sad",politics
@UpdateTheGrids,16:38:21,2024-05-30,this famous celebrity i liked at one point has bad politics (unlike most famous celebrities i like) so they are bad now,politics
@RealJaySwizzle,16:38:20,2024-05-30,"Lol. Dude has been a scourge on the black community, and has been a public leech his entire life. He’s enriched himself through politics. He’s top 5 most useless American of all time",politics
@MikeOscar1984,16:38:19,2024-05-30,"SK is seeing a concerted effort by unions/politics and media to attack the Saskparty heading into election season.
The stakes are massive",politics
@godwinoyibode2,16:38:19,2024-05-30,"Mallam @elrufai has gone philosophically in recent times.
It seems he's been ditched. 

Winston Churchill says ""Politics is more dangerous than war""

We hope Mallam come to terms, with the intrigues, that has put him, in the side line of APC mainstream Politics. 

Such is Life",politics
@ScotusBlogGood,16:38:18,2024-05-30,"If the entertainment producer STFU about politics, then I don't care what they believe

If they shove it in my face, I do",politics
@PapasLka,16:38:17,2024-05-30,"The way I see it, we have capitalist in the form of ANC and DA, Hybrid EFF and Abahambe. The rest is hunger politics.",politics
@PapasLka,16:38:15,2024-05-30,"Good riddance to Cope/AIC/ACDP etc. ATM requires more than prayers, UDM should focus on their EC region. PAC, Azapo, APC and all BC movements must forget their egos or forget their politics.",politics
@juristophilus,16:38:15,2024-05-30,DA is a white party. It changes policies and postures to maintain an appeal to that ethnic group. All white racists gravitate there and some sprinklings of disillusioned blacks. Broad black that is. She must stop deceiving people about identity politics.,politics
@notead3s,16:38:15,2024-05-30,Politics surely mustn’t speak the language or something,politics
@lion_politics,16:38:13,2024-05-30,ABSOLUTELY NOT,politics
@ajdc4,16:38:12,2024-05-30,"Like EFF like AAC like LP/Obidiet  vote wasters and noise makers, we keep telling them POLITICS is not ACTIVISM smh #SAPRESIDENTIALELECTIONS",politics
@LnkLancaster,16:38:12,2024-05-30,"Nebraskans for Paid Sick Leave:

Breakdown of contributions to this Ballot Question Committee by location, type (Ind, Org, & PAC/Campaign Comm), and top donors from each group are .

#money #politics #labor #sickleave #trends #DC #darkmoney #LNK #OMA #Nebraska

2/2",politics
@drjatinanand,16:38:11,2024-05-30,"Gandhi's impact on world politics endured long after his death. His philosophy of nonviolent resistance inspired civil rights movements globally, incl. the American Civil Rights Movement led by Martin Luther King Jr. and the anti-apartheid movement in South Africa led by Mandela.",politics
@1speedo,16:38:10,2024-05-30,Seven men and I get together periodically and have dinner and smoke cigars. We are fairly diverse in terms of color and employment. We had some brief discussion of politics and nobody spoke up on behalf of Biden and one had a very negative view of Trump but the rest just said we,politics
@ojaoyingbo,16:38:09,2024-05-30,Politics,politics
@PhillScotty,16:38:07,2024-05-30,D+4 and Biden is losing ,politics
@inkface3,16:38:07,2024-05-30,"The ONLY reason why i think this is that ""TRUST"" anywhere in the world is comprimised. There is so much crazyness rn is bcuz politics is FORCING itself into a wonderful tool us civilans and society started talking to each other. Memes, jokes, connections, family... now politics!?",politics
@KgasiWilly,16:38:04,2024-05-30,"Your problem just like ANC though Israeli -Hamas war will influence our politics especially in WC. Don't forget,not all Coloured communities are Muslims.",politics
@philbc3,16:38:04,2024-05-30,Lazzarato v useful on this if you haven't read his stuff. I found Signs and Machines very stimulating. Haven't got on to Experimental Politics yet ...,politics
@yooniverse_j,16:38:04,2024-05-30,i have ALLLLLL day to reply to dumb fucks making excuses for BTS. your stan’s are grown men. damn near all of them in their 30s. they’re not oblivious to current politics nor what’s going on in the world. you make excuses that they’re in the military,politics
@dailyregarded,16:38:01,2024-05-30,you’re a college professor. i can guess your politics. don’t need you to interrupt the lecture to preach.,politics
@MaltBacon,16:38:00,2024-05-30,We need god to stop playing wack-a-mole with the Kennedys. Stay out of politics.,politics
@Roses4everyone,16:37:59,2024-05-30,"Recep Tayyip Erdogan, Turkey,  He got $5 million from the licenses in 2016.  So, these are the men trump wants to emulate and bring to American politics.  He was already initiating these values. 6 Strongmen Donald Trump Keeps Praising : NPR",politics
@krishnacadambi,16:37:57,2024-05-30,TN no chance,politics
@Ko202231,16:37:56,2024-05-30,Can you guys use your little brain to think that IDOLS CANNOT BE INVOLVED IN ANY POLITICS as it highly affects people’s standpoint so Renjun cannot say anything you silly goose,politics
@Jon70546429,16:37:53,2024-05-30,Why do Dems pander to identity politics so much?,politics
@SWAM10056,16:37:52,2024-05-30,"@CarolineLucas is a Unilateral Disarmer a policy that would expose this country to grave risk. Ukraine, disarmed its nuclear arsenal in exchange for Russian guarantees of security and sovereignty, the rest is history. Be cautious of her politics!",politics
@TAdvocado,16:37:51,2024-05-30,"Honestly?   I’ll give it a 7 out of 10. 
Game play mechanics are fun ,HOWEVER  rewriting Spider-Man lore , ugly Mary Jane solving crimes, miles morales , his deaf girlfriend , identity politics and all the phone calls during fight scenes were stupid annoying",politics
@ElriReit,16:37:49,2024-05-30,This probably saved us from  our politics related bickering ,politics
@Altymcaltalt3,16:37:48,2024-05-30,Cause @RMCunliffe you lot spent years calling the jam man an evil Stalinist dictator who was cutting out critics but when starmers doing it suddenly it’s just “duh you moronic idiots this is just how good politics is done”,politics
@ValerieJon55336,16:37:47,2024-05-30,     Politics fine standard.    6210184208,politics
@cardinal157,16:37:46,2024-05-30,"@realDonaldTrump needs to release every dirty detail he has on every one of these people! Hollywood, DC Politics, DOJ, State department, everyone! The Democrats threw down the gauntlet &  he needs to finish this. NOW!",politics
@PoliticsOnX,16:37:45,2024-05-30,No text found,politics
@chimatirat,16:37:42,2024-05-30,"The lone soul who voted for EFF is the  only one who, on average, thinks for themselves.

Or did they do it just to show the lunacy inherent in electoral politics.",politics
@Phurbu0,16:37:42,2024-05-30,50-50 with a dem president means the dems control the senate so if they lose Michigan it goes 49-51 Republican control meaning the senate hinges on Michigan.,politics
@Fla_Pol,16:37:41,2024-05-30,"Internal poll shows @LevineCava with dominant lead in Miami-Dade Mayor’s race

Reporting by @JesseScheckner

https://floridapolitics.com/archives/677057-internal-poll-shows-daniella-levine-cava-with-dominant-lead-in-miami-dade-mayors-race/…

#FlaPol",politics
@KovicDave,16:37:41,2024-05-30,"He is unfit to return to the White House. He's been nothing but trouble for this country since he entered politics. We are the laughingstock of the entire world. His whole life has been one of fraud, cheating, and lying. He has not one redeeming value. Prison is where he belongs.",politics
@polismillions,16:37:39,2024-05-30,Shocked/Not Shocked.,politics
@AspLovePolitics,16:37:37,2024-05-30,"We're not talking about your cardiac valves, we're talking about Gaza.",politics
